0.,0.23921212000000003
0.01,0.2392494999810534
0.02,0.2392869252129518
0.03,0.23932439522377918
0.04,0.23936190954044598
0.05,0.2393994676886885
0.06,0.23943706919306826
0.07,0.23947471357697123
0.08,0.2395124003626077
0.09,0.23955012907101142
0.1,0.23958789922203916
0.11,0.2396257103343708
0.12,0.23966356192550836
0.13,0.2397014535117758
0.14,0.23973938460831914
0.15,0.23977735472910586
0.16,0.23981536338692477
0.17,0.2398534100933859
0.18,0.23989149435892054
0.19,0.2399296156927808
0.2,0.23996777360303992
0.21,0.24000596759659212
0.22,0.24004419717915298
0.23,0.24008246185525897
0.24,0.24012076112826805
0.25,0.24015909450035966
0.26,0.2401974614725353
0.27,0.24023586154461796
0.28,0.24027429421525345
0.29,0.24031275898190999
0.3,0.24035125534087903
0.31,0.24038978278727546
0.32,0.2404283408150383
0.33,0.24046692891693075
0.34,0.24050554658454146
0.35000000000000003,0.2405441933082844
0.36,0.2405828685773999
0.37,0.24062157187995542
0.38,0.24066030270284589
0.39,0.24069906053179466
0.4,0.24073784485135438
0.41000000000000003,0.2407766551449077
0.42,0.24081549089466822
0.43,0.2408543515816813
0.44,0.24089323668582507
0.45,0.24093214568581153
0.46,0.2409710780591874
0.47000000000000003,0.24101003328233525
0.48,0.24104901083047464
0.49,0.2410880101776633
0.5,0.24112703079679806
0.51,0.24116607215961658
0.52,0.24120513373669805
0.53,0.24124421499746493
0.54,0.2412833154101838
0.55,0.24132243444196738
0.56,0.2413615715587754
0.5700000000000001,0.2414007262254163
0.58,0.24143989790554862
0.59,0.24147908606168267
0.6,0.24151829015518192
0.61,0.24155750964626466
0.62,0.2415967439940057
0.63,0.24163599265633803
0.64,0.24167525509005447
0.65,0.2417145307508094
0.66,0.24175381909312066
0.67,0.24179311957037136
0.68,0.24183243163481158
0.6900000000000001,0.24187175473756048
0.7000000000000001,0.2419110883286081
0.71,0.24195043185681736
0.72,0.2419897855690387
0.73,0.2420291746985775
0.74,0.24206861111482264
0.75,0.2421080942980945
0.76,0.2421476237274992
0.77,0.24218719888092802
0.78,0.2422268192350567
0.79,0.24226648426534464
0.8,0.2423061934460345
0.81,0.24234594625015185
0.8200000000000001,0.24238574214950437
0.8300000000000001,0.24242558061468153
0.84,0.24246546111505446
0.85,0.24250538311877515
0.86,0.2425453460927766
0.87,0.24258534950277236
0.88,0.24262539281325626
0.89,0.24266547548750264
0.9,0.24270559698756572
0.91,0.24274575677427992
0.92,0.24278595430725983
0.93,0.2428261890448999
0.9400000000000001,0.2428664604443749
0.9500000000000001,0.24290676796163996
0.96,0.24294711105143058
0.97,0.24298748916726295
0.98,0.2430279017614342
0.99,0.24306834828502275
1.,0.2431088281878885
1.01,0.24314934091867335
1.02,0.24318988592480165
1.03,0.2432304626524805
1.04,0.24327107054670052
1.05,0.24331170905123609
1.06,0.24335237760864648
1.07,0.24339307566027585
1.08,0.24343380264625436
1.09,0.24347455800549883
1.1,0.24351534117571366
1.11,0.24355615159339106
1.12,0.24359698869381288
1.1300000000000001,0.24363785191105045
1.1400000000000001,0.24367874067796658
1.1500000000000001,0.2437196544262156
1.16,0.2437605925862451
1.17,0.2438015545872967
1.18,0.24384253985740703
1.19,0.24388354782340918
1.2,0.24392457791093394
1.21,0.2439656295444107
1.22,0.24400670214706885
1.23,0.24404779514093944
1.24,0.24408890794685614
1.25,0.2441300399844569
1.26,0.2441711906721851
1.27,0.24421235942729147
1.28,0.2442535456658352
1.29,0.24429474880268595
1.3,0.24433596825152495
1.31,0.24437720342484728
1.32,0.24441845373396273
1.33,0.2444597185889984
1.34,0.24450099739890002
1.35,0.24454228957143365
1.36,0.2445835945131879
1.37,0.24462491162957556
1.3800000000000001,0.24466624032483567
1.3900000000000001,0.2447075800020353
1.4000000000000001,0.2447489300630718
1.41,0.24479028990867482
1.42,0.2448316589384082
1.43,0.2448730365506722
1.44,0.24491442390363524
1.45,0.2449558365005034
1.46,0.24499727810775912
1.47,0.2450387487279877
1.48,0.24508024836376632
1.49,0.2451217770176641
1.5,0.24516333469224205
1.51,0.24520492139005307
1.52,0.24524653711364192
1.53,0.2452881818655454
1.54,0.24532985564829196
1.55,0.24537155846440212
1.56,0.2454132903163881
1.57,0.24545505120675404
1.58,0.24549684113799605
1.59,0.2455386601126021
1.6,0.24558050813305174
1.61,0.2456223852018167
1.62,0.24566429132136028
1.6300000000000001,0.24570622649413792
1.6400000000000001,0.24574819072259654
1.6500000000000001,0.24579018400917507
1.6600000000000001,0.24583220635630437
1.67,0.2458742577664069
1.68,0.2459163382418971
1.69,0.24595844778518106
1.7,0.24600058639865685
1.71,0.24604275408471418
1.72,0.2460849508457347
1.73,0.24612717668409173
1.74,0.24616943160215046
1.75,0.24621171560226768
1.76,0.2462540286867923
1.77,0.24629637085806463
1.78,0.24633874211841705
1.79,0.24638114247017334
1.8,0.24642357191564948
1.81,0.24646603045715285
1.82,0.2465085180969827
1.83,0.24655103483743007
1.84,0.2465935806807776
1.85,0.2466361556292999
1.86,0.24667875968526307
1.87,0.2467213928509249
1.8800000000000001,0.24676405512853522
1.8900000000000001,0.24680674652033519
1.9000000000000001,0.246849467028558
1.9100000000000001,0.2468922166554283
1.92,0.2469349954031625
1.93,0.24697780327396882
1.94,0.24702064027004708
1.95,0.24706350639358882
1.96,0.24710640164677708
1.97,0.24714932603178688
1.98,0.24719227955078465
1.99,0.24723526220592862
2.,0.24727827399936866
2.0100000000000002,0.24732131493324624
2.02,0.24736438500969454
2.0300000000000002,0.24740748423083833
2.04,0.24745061259879408
